Path,Phy_Cfg,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,csr_DVFSC,tWCKENL_WR,tWCKENL_RD,tWCKENL_FS,tWCKPRE_Static,tWCKPRE_Toggle_WR,tWCKPRE_Toggle_RD,tWCKPRE_Toggle_FS,tWCKPST,csr_WCK_ON,csr_CkMode,csr_BkOrg,csr_RdqsPst,csr_RdqsPre,csr_WckPst,csr_RpstMode,csr_WCK_FM,csr_CKR,csr_WCKMode,csr_RECC,csr_WECC,csr_WCK2DQIIntervalTimerRunTimeSetting,csr_WCK2DQOIntervalTimerRunTimeSetting,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCA_6,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,MinorMode_iFWModeDebug,tWDQS_off,csr_BL,csr_RPST,csr_DQSIntervalTimerRunTime,tWDQS_on,csr_PDDS,MinorMode_iProductionTestMode
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4X_1to4_x8_2fsp/system2/run_621/local_log.log,8,1000,4,8,0,0,8000,1,1,10,8,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,2,2,0,0,0,16,0,0,994,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,20,2,1,121,0,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_IT_Timeout_limits/run_520/local_log.log,8,2424,4,16,0,0,3300,1,1,24,12,4,4,4,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,4,2,0,0,0,16,6,0,555,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,27,2,1,108,4,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_IT_Timeout_limits/run_520/local_log.log,8,4254,4,16,0,0,1880,1,1,36,34,7,7,7,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,6,4,1,4,2,0,0,0,16,0,0,799,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,52,2,1,236,24,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_IT_Timeout_limits/run_1377/local_log.log,8,2630,4,16,0,0,3040,1,1,24,22,4,4,4,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,2,2,0,0,0,16,6,0,379,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,37,2,1,52,14,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_IT_Timeout_limits/run_1377/local_log.log,8,1920,4,16,0,0,4164,1,1,22,10,3,3,3,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,4,6,1,2,2,0,0,0,16,0,0,212,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,24,2,1,21,4,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_IT_Timeout_limits/run_966/local_log.log,8,3830,4,16,0,0,2088,1,1,40,34,7,7,7,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,4,0,2,1,2,0,0,0,16,6,0,324,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,52,2,1,93,24,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_IT_Timeout_limits/run_966/local_log.log,8,3596,4,16,0,0,2224,1,1,32,30,6,6,6,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,6,0,1,1,2,0,0,0,16,0,0,852,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,47,2,1,56,20,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_start_sign/run_406/local_log.log,8,4264,4,16,0,0,1876,1,1,40,18,7,7,7,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,6,6,2,2,2,0,0,0,16,6,0,682,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,36,2,1,214,8,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_start_sign/run_406/local_log.log,8,4264,4,16,0,0,1876,1,1,40,18,7,7,7,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,4,6,1,2,2,0,0,0,16,0,0,172,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,36,2,1,171,8,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_start_sign/run_878/local_log.log,8,4264,4,16,0,0,1876,1,1,36,18,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,6,6,1,2,2,0,0,0,16,6,0,740,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,36,2,1,153,8,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_start_sign/run_878/local_log.log,8,4264,4,16,0,0,1876,1,1,36,34,7,7,7,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,4,6,2,2,2,0,0,0,16,0,0,577,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,52,2,1,153,24,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_UI_limit/run_1361/local_log.log,8,1530,4,16,0,0,5224,1,1,16,12,2,2,2,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,6,4,2,2,2,0,0,0,16,6,0,729,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,25,2,1,123,6,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_UI_limit/run_1361/local_log.log,8,3520,4,16,0,0,2272,1,1,36,16,6,6,6,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,6,6,2,2,2,0,0,0,16,0,0,471,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,33,2,1,110,6,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_UI_limit/run_950/local_log.log,8,1436,4,16,0,0,5564,1,1,14,12,2,2,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,4,6,2,2,2,0,0,0,16,6,0,893,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,25,2,1,193,6,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_UI_limit/run_950/local_log.log,8,1306,4,16,0,0,6120,1,1,16,12,2,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,2,2,0,0,0,16,0,0,161,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,25,2,1,219,6,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_UI_limit/run_502/local_log.log,8,3772,4,16,0,0,2120,1,1,40,34,7,7,7,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,4,2,0,0,0,16,6,0,297,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,52,2,1,212,24,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_UI_limit/run_502/local_log.log,8,1370,4,16,0,0,5832,1,1,14,8,2,2,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,6,2,4,2,0,0,0,16,0,0,774,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,21,2,1,241,0,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_DRAM_counter/run_641/local_log.log,8,4192,4,16,0,0,1908,1,1,36,18,7,7,7,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,6,4,1,2,2,0,0,0,16,6,0,858,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,36,2,1,184,8,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_DRAM_counter/run_641/local_log.log,8,4132,4,16,0,0,1936,1,1,36,34,7,7,7,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,2,2,0,0,0,16,0,0,975,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,52,2,1,136,24,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_DRAM_counter/run_119/local_log.log,8,3794,4,16,0,0,2108,1,1,36,34,7,7,7,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,2,2,0,0,0,16,6,0,363,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,52,2,1,65,24,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_DRAM_counter/run_119/local_log.log,8,2430,4,16,0,0,3292,1,1,28,22,4,4,4,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,6,0,1,2,2,0,0,0,16,0,0,145,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,37,2,1,84,14,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_DRAM_counter/run_1080/local_log.log,8,2088,4,16,0,0,3828,1,1,20,18,3,3,3,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,2,2,0,0,0,16,6,0,605,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,32,2,1,237,12,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_DRAM_counter/run_1080/local_log.log,8,2776,4,16,0,0,2880,1,1,32,14,5,5,5,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,2,2,0,0,0,16,0,0,417,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,30,2,1,220,6,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_RetrainMode/run_792/local_log.log,8,2922,4,16,0,0,2736,1,1,28,14,5,5,5,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,2,2,0,0,0,16,6,0,220,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,30,2,1,105,6,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_RetrainMode/run_792/local_log.log,8,1552,4,16,0,0,5152,1,1,16,12,2,2,2,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,2,2,0,0,0,16,0,0,579,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,25,2,1,141,6,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_RetrainMode/run_315/local_log.log,8,2212,4,16,0,0,3616,1,1,24,22,4,4,4,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,6,4,2,1,1,0,0,0,16,6,0,892,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,37,2,1,202,14,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_RetrainMode/run_315/local_log.log,8,3016,4,16,0,0,2652,1,1,28,14,5,5,5,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,6,6,1,1,1,0,0,0,16,0,0,488,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,30,2,1,197,6,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_Stress/run_1345/local_log.log,8,3100,4,16,0,0,2580,1,1,28,14,5,5,5,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,4,6,1,4,2,0,0,0,16,6,0,451,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,30,2,1,142,6,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_Stress/run_1345/local_log.log,8,2456,4,16,0,0,3256,1,1,24,22,4,4,4,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,6,6,1,4,2,0,0,0,16,0,0,845,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,37,2,1,214,14,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_Stress/run_928/local_log.log,8,2848,4,16,0,0,2808,1,1,28,14,5,5,5,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,6,4,1,4,2,0,0,0,16,6,0,781,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,30,2,1,218,6,6,
/server/regressdb/tss_lp54_WW39_LP4_CFG8_FULL_REGR_CLKGEN_BRANCH__20220928_111832__andrei__CONFIG@r8789_VERIF@r8840_PHYTOP@r7193_SOFTIP@r7661_HARDIP@r7426_CSRINIT@r7290_FW@r7154/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_Stress/run_928/local_log.log,8,3968,4,16,0,0,2016,1,1,40,18,7,7,7,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,6,6,2,4,2,0,0,0,16,0,0,469,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,36,2,1,70,8,6,
