Path,Phy_Cfg,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,csr_DVFSC,tWCKENL_WR,tWCKENL_RD,tWCKENL_FS,tWCKPRE_Static,tWCKPRE_Toggle_WR,tWCKPRE_Toggle_RD,tWCKPRE_Toggle_FS,tWCKPST,csr_WCK_ON,csr_CkMode,csr_BkOrg,csr_RdqsPst,csr_RdqsPre,csr_WckPst,csr_RpstMode,csr_WCK_FM,csr_CKR,csr_WCKMode,csr_RECC,csr_WECC,csr_WCK2DQIIntervalTimerRunTimeSetting,csr_WCK2DQOIntervalTimerRunTimeSetting,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCA_6,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,MinorMode_iFWModeDebug
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/FreqRanges_MultiRank/run_142/local_log.log,8,6264,5,16,0,0,1276,4,1,17,16,11,11,11,1,0,0,0,0,11,7,2,4,2,7,12,5,0,0,0,1,1,1,0,1,0,0,0,0,21,147,4,6,0,2,2,0,0,0,16,6,0,605,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/FreqRanges_MultiRank/run_142/local_log.log,8,6096,5,16,0,0,1312,4,1,17,16,11,11,11,1,0,0,0,0,11,7,2,4,2,7,12,5,0,0,0,1,1,1,0,1,0,0,0,0,84,135,0,0,2,2,2,0,0,0,16,0,0,745,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/system/run_171/local_log.log,8,2232,5,16,0,0,3572,4,1,8,7,4,4,4,1,0,1,1,0,4,2,1,2,2,5,6,5,0,0,2,1,1,1,0,0,0,0,0,0,85,192,0,4,1,2,2,0,0,0,16,6,0,913,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/system/run_171/local_log.log,8,1352,5,16,0,0,5884,4,1,5,4,2,2,2,1,1,1,1,0,2,1,1,1,2,4,4,5,0,0,2,1,1,1,0,0,0,0,0,0,79,85,4,4,2,2,2,0,0,0,16,0,0,142,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/FreqRanges_SingleRank/run_94/local_log.log,8,6248,5,16,0,0,1280,4,1,18,16,11,11,11,1,0,1,1,0,11,8,2,4,2,7,13,5,0,0,0,1,1,1,0,1,0,0,0,0,118,203,6,0,2,1,2,0,0,0,16,6,0,122,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iClkGatingMode_1/FreqRanges_SingleRank/run_94/local_log.log,8,6072,5,16,0,0,1316,4,1,17,16,11,11,11,1,1,0,0,0,11,7,2,4,2,7,12,5,0,0,0,1,1,1,0,1,0,0,0,0,233,155,0,4,2,1,2,0,0,0,16,0,0,825,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/datapath_tests_CA_Train_zero_skew_x16_1to4/run_2/local_log.log,8,5960,5,16,0,0,1342,4,1,17,9,10,10,10,0,1,1,0,0,4,7,2,4,2,7,12,5,0,0,0,1,1,1,0,1,0,0,0,0,197,82,4,6,0,2,2,0,0,0,16,6,0,203,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/datapath_tests_CA_Train_zero_skew_x16_1to4/run_2/local_log.log,8,4576,5,16,0,0,1746,4,1,13,7,8,8,8,0,1,0,1,0,3,5,2,3,2,6,9,5,0,0,0,1,1,1,0,1,0,0,0,0,152,73,6,4,2,2,2,0,0,0,16,0,0,897,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/datapath_tests_CA_Train_zero_skew_x16_1to4/run_1/local_log.log,8,6312,5,16,0,0,1266,2,1,20,10,5,5,5,0,1,1,1,0,3,7,2,4,4,10,15,5,0,0,2,1,1,1,0,0,1,0,0,0,233,6,6,0,0,2,2,0,0,0,16,6,0,350,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/datapath_tests_CA_Train_zero_skew_x16_1to4/run_1/local_log.log,8,896,5,16,0,0,8850,4,1,4,3,1,1,1,1,1,0,1,0,1,0,0,1,2,4,4,5,0,0,2,1,1,1,0,0,0,0,0,0,104,244,6,4,2,2,2,0,0,0,16,0,0,140,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ1_RxDq2/system/run_62/local_log.log,8,6288,5,16,0,0,1272,4,1,18,9,11,11,11,0,1,1,1,0,4,8,2,4,2,7,13,5,0,0,0,1,1,1,0,1,0,0,0,0,140,160,0,0,0,1,2,0,0,0,16,6,0,688,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,1,2,2,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ1_RxDq2/system/run_62/local_log.log,8,4840,5,16,0,0,1652,4,1,16,8,9,9,9,0,1,1,1,0,3,7,2,4,2,6,11,5,0,0,0,1,1,1,0,1,0,0,0,0,27,153,4,0,0,1,2,0,0,0,16,0,0,290,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,1,2,2,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_low_freq_0068_0132_ck_mhz/ck_0068_0132_mhz_training/run_85/local_log.log,8,1048,5,16,0,0,7576,4,1,4,2,1,1,1,0,0,1,1,0,0,0,0,1,2,4,4,5,0,0,2,1,1,1,0,0,0,0,0,0,144,50,6,4,0,4,2,0,0,0,16,6,0,141,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_low_freq_0068_0132_ck_mhz/ck_0068_0132_mhz_training/run_85/local_log.log,8,1048,5,16,0,0,7576,4,1,4,3,1,1,1,1,0,1,1,0,1,0,0,1,2,4,4,5,0,0,2,1,1,1,0,0,0,0,0,0,217,250,6,0,2,4,2,0,0,0,16,0,0,949,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_unique_CA_hazzard/FreqRanges_MultiRank/run_138/local_log.log,8,6112,5,16,0,0,1308,4,1,18,16,11,11,11,1,1,1,1,0,11,8,2,4,2,7,13,5,0,0,0,1,1,1,0,1,0,0,0,0,119,154,6,6,2,4,2,0,0,0,16,6,0,143,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_unique_CA_hazzard/FreqRanges_MultiRank/run_138/local_log.log,8,6040,5,16,0,0,1324,4,1,17,16,11,11,11,1,1,0,0,0,11,7,2,4,2,7,12,5,0,0,0,1,1,1,0,1,0,0,0,0,96,119,6,0,0,4,2,0,0,0,16,0,0,346,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_unique_CA_hazzard/system/run_168/local_log.log,8,2424,5,16,0,0,3290,4,1,8,4,4,4,4,0,1,0,0,0,1,2,1,2,2,5,6,5,0,0,2,1,1,1,0,0,0,0,0,0,64,71,6,4,0,1,2,0,0,0,16,6,0,109,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_unique_CA_hazzard/system/run_168/local_log.log,8,3944,5,16,0,0,2026,4,1,12,11,7,7,7,1,1,0,0,0,7,4,1,3,2,6,9,5,0,0,0,1,1,1,0,1,0,0,0,0,101,128,6,0,1,1,2,0,0,0,16,0,0,843,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_unique_CA_hazzard/FreqRanges_SingleRank/run_82/local_log.log,8,6104,5,16,0,0,1310,4,1,18,9,11,11,11,0,0,1,0,0,4,8,2,4,2,7,13,5,0,0,0,1,1,1,0,1,0,0,0,0,110,54,0,6,1,1,2,0,0,0,16,6,0,245,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_unique_CA_hazzard/FreqRanges_SingleRank/run_82/local_log.log,8,6368,5,16,0,0,1256,4,1,17,9,11,11,11,0,0,0,1,0,4,7,2,4,2,7,12,5,0,0,0,1,1,1,0,1,0,0,0,0,190,81,4,4,0,1,2,0,0,0,16,0,0,355,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_130/local_log.log,8,6048,5,16,0,0,1322,4,1,17,16,11,11,11,1,1,0,0,0,11,7,2,4,2,7,12,5,0,0,0,1,1,1,0,1,0,0,0,0,193,52,0,0,2,2,2,0,0,0,16,6,0,150,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,2,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_130/local_log.log,8,6032,5,16,0,0,1326,4,1,17,16,11,11,11,1,1,0,0,0,11,7,2,4,2,7,12,5,0,0,0,1,1,1,0,1,0,0,0,0,123,161,6,6,1,2,2,0,0,0,16,0,0,143,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,2,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iRxDQVrefTrain_2/system/run_162/local_log.log,8,4664,5,16,0,0,1714,4,1,13,12,8,8,8,1,0,0,1,0,8,5,2,3,2,6,9,5,0,0,0,1,1,1,0,1,0,0,0,0,40,60,0,6,2,1,2,0,0,0,16,6,0,767,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,2,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iRxDQVrefTrain_2/system/run_162/local_log.log,8,4696,5,16,0,0,1702,4,1,13,7,8,8,8,0,0,0,0,0,3,5,2,3,2,6,9,5,0,0,0,1,1,1,0,1,0,0,0,0,192,210,6,4,1,1,2,0,0,0,16,0,0,686,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,2,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iRxDQVrefTrain_2/FreqRanges_SingleRank/run_38/local_log.log,8,6104,5,16,0,0,1310,4,1,18,16,11,11,11,1,0,1,0,0,11,8,2,4,2,7,13,5,0,0,0,1,1,1,0,1,0,0,0,0,157,76,4,6,2,1,2,0,0,0,16,6,0,190,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,2,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iRxDQVrefTrain_2/FreqRanges_SingleRank/run_38/local_log.log,8,6352,5,16,0,0,1258,4,1,17,16,11,11,11,1,0,0,1,0,11,7,2,4,2,7,12,5,0,0,0,1,1,1,0,1,0,0,0,0,48,213,0,6,2,1,2,0,0,0,16,0,0,312,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,2,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iRxEnhancedTrainMode/FreqRanges_MultiRank/run_135/local_log.log,8,6336,5,16,0,0,1262,4,1,18,16,11,11,11,1,1,1,1,0,11,8,2,4,2,7,13,5,0,0,0,1,1,1,0,1,0,0,0,0,63,23,0,0,1,4,2,0,0,0,16,6,0,557,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,1,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iRxEnhancedTrainMode/FreqRanges_MultiRank/run_135/local_log.log,8,6128,5,16,0,0,1304,4,1,17,16,11,11,11,1,0,0,1,0,11,7,2,4,2,7,12,5,0,0,0,1,1,1,0,1,0,0,0,0,187,135,6,6,2,4,2,0,0,0,16,0,0,929,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,1,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iRxEnhancedTrainMode/system/run_166/local_log.log,8,2352,5,16,0,0,3390,4,1,8,7,4,4,4,1,1,1,1,0,4,2,1,2,2,5,6,5,0,0,2,1,1,1,0,0,0,0,0,0,152,52,6,0,2,4,2,0,0,0,16,6,0,833,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,1,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iRxEnhancedTrainMode/system/run_166/local_log.log,8,1512,5,16,0,0,5264,4,1,5,3,2,2,2,0,0,1,0,0,1,1,1,1,2,4,4,5,0,0,2,1,1,1,0,0,0,0,0,0,162,49,6,0,1,4,2,0,0,0,16,0,0,375,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,1,0,0,1,3,1,,,,
/server/regressdb/tss_lp54_WW38_LP5_CFG8_MIDWEEK1_REGR__20220922_082748__andrei__CONFIG@r8752_VERIF@r8817_PHYTOP@r7184_SOFTIP@r7641_HARDIP@r7415_CSRINIT@r7282_FW@r7146/chain_0/training_tests/ch1_X16_1to4_MinorMode_iRxEnhancedTrainMode/FreqRanges_SingleRank/run_74/local_log.log,8,6272,5,16,0,0,1274,4,1,18,9,11,11,11,0,0,1,0,0,4,8,2,4,2,7,13,5,0,0,0,1,1,1,0,1,0,0,0,0,107,174,6,4,1,1,2,0,0,0,16,6,0,893,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,1,0,0,1,3,1,,,,
