Path,Phy_Cfg,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iPhyMstr_Type3_Disable,MinorMode_iPhyMstr_Type2_Disable,MinorMode_iProductionTestMode,MinorMode_iFWModeDebug,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,csr_WCK_ON,csr_RdqsPre,csr_WCKMode,tWCKENL_FS,tWCKPRE_Toggle_WR,csr_RpstMode,csr_RECC,csr_CKR,csr_BkOrg,csr_WCK_FM,tWCKENL_RD,csr_WECC,csr_CkMode,csr_WCK2DQIIntervalTimerRunTimeSetting,tWCKPST,csr_DVFSC,tWCKPRE_Static,csr_RdqsPst,tWCKENL_WR,BumpReMapCA_6,tWCKPRE_Toggle_FS,csr_WCK2DQOIntervalTimerRunTimeSetting,tWCKPRE_Toggle_RD,csr_WckPst
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4_x16_2fsp/system2/run_99/local_log.log,3,1000,4,16,1,0,4000,1,1,10,6,1,1,1,0,0,0,0,0,18,2,6,1,175,0,0,0,2,2,0,0,0,16,0,0,625,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4X_1to2_x16_1fsp_retrain/Retrain_FT_Stress/run_5/local_log.log,3,3628,4,16,1,0,1102,1,1,36,16,6,6,6,0,0,1,1,6,33,2,6,1,221,6,4,2,4,2,0,0,0,16,0,0,175,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4X_1to2_x16_1fsp_retrain/Retrain_FT_Stress/run_5/local_log.log,3,2080,4,16,1,0,1922,1,1,22,18,3,3,3,1,1,1,0,12,32,2,6,1,226,4,4,0,4,2,0,0,0,16,0,0,630,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4X_x8_2fsp/system2/run_72/local_log.log,3,4264,4,8,1,0,938,1,1,40,18,7,7,7,0,1,0,0,8,36,2,6,1,129,6,0,0,4,2,0,0,0,16,0,0,982,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4X_x8_2fsp/system2/run_72/local_log.log,3,1000,4,8,1,0,4000,1,1,10,6,1,1,1,0,0,0,0,0,18,2,6,1,87,0,6,2,4,2,0,0,0,16,0,0,717,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4_1to4_x8_1fsp_retrain_phy_drift/Retrain_FT_UI_limit/run_113/local_log.log,3,2206,4,8,0,0,3624,1,1,30,22,4,4,4,1,0,1,0,14,37,2,6,1,255,4,0,1,2,2,0,0,0,16,0,0,661,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4_1to4_x8_1fsp_retrain_phy_drift/Retrain_FT_UI_limit/run_113/local_log.log,3,2894,4,8,0,0,2764,1,1,32,14,5,5,5,0,0,0,0,6,30,2,6,1,222,6,4,2,2,2,0,0,0,16,0,0,496,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4_1to2_x16_2fsp/system2/run_84/local_log.log,3,4264,4,16,1,0,938,1,1,36,18,7,7,7,0,1,0,1,8,36,2,6,1,208,4,6,0,4,2,0,0,0,16,0,0,497,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4_1to2_x16_2fsp/system2/run_84/local_log.log,3,1000,4,16,1,0,4000,1,1,12,8,1,1,1,1,1,1,0,0,20,2,6,1,88,0,6,0,4,2,0,0,0,16,0,0,648,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4X_1to2_x16_1fsp_retrain_phy_drift/Retrain_FT_UI_limit/run_18/local_log.log,3,1574,4,16,1,0,2540,1,1,14,12,2,2,2,1,0,0,0,6,25,2,6,1,179,4,0,1,2,2,0,0,0,16,0,0,939,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4X_1to2_x16_1fsp_retrain_phy_drift/Retrain_FT_UI_limit/run_18/local_log.log,3,2796,4,16,1,0,1430,1,1,32,14,5,5,5,0,1,1,0,6,30,2,6,1,153,6,4,1,2,2,0,0,0,16,0,0,355,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4_1to2_x8_1fsp_retrain_phy_drift/Retrain_FT_UI_limit/run_105/local_log.log,3,1132,4,8,1,0,3528,1,1,16,12,2,2,2,1,0,0,1,6,25,2,6,1,165,6,6,2,4,2,0,0,0,16,0,0,248,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4_1to2_x8_1fsp_retrain_phy_drift/Retrain_FT_UI_limit/run_105/local_log.log,3,2970,4,8,1,0,1346,1,1,36,14,5,5,5,0,0,1,0,6,30,2,6,1,255,4,4,2,4,2,0,0,0,16,0,0,218,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4X_1to2_x8_1fsp_retrain/Retrain_FT_Stress/run_48/local_log.log,3,2170,4,8,1,0,1842,1,1,30,12,4,4,4,0,1,1,1,4,27,2,6,1,212,4,4,0,2,2,0,0,0,16,0,0,659,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4X_1to2_x8_1fsp_retrain/Retrain_FT_Stress/run_48/local_log.log,3,1328,4,8,1,0,3008,1,1,16,12,2,2,2,1,1,0,1,6,25,2,6,1,70,6,6,1,2,2,0,0,0,16,0,0,715,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4X_1to2_x16_2fsp/system2/run_23/local_log.log,3,4264,4,16,1,0,938,1,1,40,34,7,7,7,1,0,1,1,24,52,2,6,1,185,6,0,1,2,2,0,0,0,16,0,0,227,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4X_1to2_x16_2fsp/system2/run_23/local_log.log,3,1000,4,16,1,0,4000,1,1,10,6,1,1,1,0,1,0,0,0,18,2,6,1,225,0,0,0,2,2,0,0,0,16,0,0,447,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4X_x16_2fsp/system2/run_43/local_log.log,3,4264,4,16,1,0,938,1,1,40,34,7,7,7,1,1,1,1,24,52,2,6,1,174,4,4,1,2,2,0,0,0,16,0,0,473,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4X_x16_2fsp/system2/run_43/local_log.log,3,1000,4,16,1,0,4000,1,1,12,6,1,1,1,0,0,1,1,0,18,2,6,1,130,0,4,1,2,2,0,0,0,16,0,0,811,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4_x8_2fsp/system2/run_117/local_log.log,3,4264,4,8,1,0,938,1,1,44,34,7,7,7,1,0,1,1,24,52,2,6,1,87,6,4,2,1,2,0,0,0,16,0,0,953,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4_x8_2fsp/system2/run_117/local_log.log,3,1000,4,8,1,0,4000,1,1,12,6,1,1,1,0,0,1,1,0,18,2,6,1,187,0,4,0,1,2,0,0,0,16,0,0,447,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4_1to2_x8_1fsp_retrain/Retrain_FT_Stress/run_102/local_log.log,3,2264,4,8,1,0,1766,1,1,30,12,4,4,4,0,0,1,0,4,27,2,6,1,193,4,0,2,4,2,0,0,0,16,0,0,475,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4_1to2_x8_1fsp_retrain/Retrain_FT_Stress/run_102/local_log.log,3,3076,4,8,1,0,1300,1,1,36,26,5,5,5,1,0,1,0,18,42,2,6,1,228,6,6,2,4,2,0,0,0,16,0,0,531,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4X_1to4_x8_1fsp_retrain_phy_drift/Retrain_FT_UI_limit/run_64/local_log.log,3,1104,4,8,0,0,7236,1,1,18,12,2,2,2,1,1,1,0,6,25,2,6,1,78,4,0,0,4,2,0,0,0,16,0,0,657,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4X_1to4_x8_1fsp_retrain_phy_drift/Retrain_FT_UI_limit/run_64/local_log.log,3,4192,4,8,0,0,1908,1,1,44,34,7,7,7,1,1,1,1,24,52,2,6,1,77,6,6,1,4,2,0,0,0,16,0,0,938,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4_1to4_x16_2fsp/system2/run_96/local_log.log,3,4264,4,16,0,0,1876,1,1,36,34,7,7,7,1,1,0,1,24,52,2,6,1,87,4,4,2,2,2,0,0,0,16,0,0,143,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4_1to4_x16_2fsp/system2/run_96/local_log.log,3,1000,4,16,0,0,8000,1,1,12,8,1,1,1,1,0,1,1,0,20,2,6,1,67,0,6,0,2,2,0,0,0,16,0,0,139,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4X_1to4_x8_2fsp/system2/run_68/local_log.log,3,4264,4,8,0,0,1876,1,1,44,18,7,7,7,0,0,1,1,8,36,2,6,1,190,6,0,0,1,2,0,0,0,16,0,0,423,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4X_1to4_x8_2fsp/system2/run_68/local_log.log,3,1000,4,8,0,0,8000,1,1,12,8,1,1,1,1,0,1,0,0,20,2,6,1,72,0,4,0,1,2,0,0,0,16,0,0,294,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_Stress/run_88/local_log.log,3,1872,4,16,0,0,4272,1,1,20,18,3,3,3,1,0,0,0,12,32,2,6,1,193,4,0,0,1,2,0,0,0,16,0,0,270,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4_1to4_x16_1fsp_retrain/Retrain_FT_Stress/run_88/local_log.log,3,1678,4,16,0,0,4764,1,1,22,18,3,3,3,1,0,1,1,12,32,2,6,1,96,6,6,1,1,2,0,0,0,16,0,0,767,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW39_LP4_CFG3_REDUCED_REGR_CLKGEN_BRANCH__20220930_041244__andrei__CONFIG@r8815_VERIF@r8853_PHYTOP@r7202_SOFTIP@r7674_HARDIP@r7439_CSRINIT@r7302_FW@r7164/chain_0/retrain_tests/LP4X_1to2_x8_1fsp_retrain_phy_drift/Retrain_FT_UI_limit/run_52/local_log.log,3,3952,4,8,1,0,1012,1,1,44,34,7,7,7,1,1,1,0,24,52,2,6,1,82,4,6,1,2,2,0,0,0,16,0,0,447,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
