,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,MinorMode_iSARLogicMode,csr_RdqsPre,csr_WCKMode,tWCKENL_FS,tWCKPRE_Toggle_WR,csr_RpstMode,csr_RECC,csr_CKR,csr_BkOrg,csr_WCK_FM,tWCKENL_RD,csr_WECC,csr_CkMode,csr_WCK2DQIIntervalTimerRunTimeSetting,tWCKPST,csr_DVFSC,tWCKPRE_Static,csr_RdqsPst,tWCKENL_WR,BumpReMapCA_6,tWCKPRE_Toggle_FS,csr_WCK2DQOIntervalTimerRunTimeSetting,tWCKPRE_Toggle_RD,csr_WckPst,MinorMode_iProductionTestMode,MinorMode_iFWModeDebug
38554,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ2_RxDq2/retention/run_970/local_log.log,3514,4,16,0,0,2276,1,1,32,16,6,6,6,0,1,0,0,6.0,33.0,2.0,6.0,1.0,108.0,4,0.0,1.0,2,1,0,0,0,16,0,0,968,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38555,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ2_RxDq2/system/run_170/local_log.log,3690,4,16,0,0,2168,1,1,32,30,6,6,6,1,0,0,0,20.0,47.0,2.0,6.0,1.0,178.0,6,4.0,2.0,2,1,0,0,0,16,6,0,133,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38556,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ2_RxDq2/system/run_170/local_log.log,4072,4,16,0,0,1964,1,1,36,18,7,7,7,0,0,0,0,8.0,36.0,2.0,6.0,1.0,113.0,6,0.0,1.0,2,1,0,0,0,16,0,0,218,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38557,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ2_RxDq2/system/run_2945/local_log.log,2724,4,16,0,0,2936,1,1,32,26,5,5,5,1,0,1,0,18.0,42.0,2.0,6.0,1.0,90.0,4,4.0,2.0,4,1,0,0,0,16,6,0,172,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38558,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ2_RxDq2/system/run_2945/local_log.log,4218,4,16,0,0,1896,1,1,36,34,7,7,7,1,0,0,0,24.0,52.0,2.0,6.0,1.0,108.0,4,6.0,2.0,4,1,0,0,0,16,0,0,920,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38559,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to2_MinorMode_iCBTVrefTrain_1/system/run_4/local_log.log,1634,4,16,1,0,2446,1,1,22,18,3,3,3,1,0,1,0,12.0,32.0,2.0,6.0,1.0,199.0,4,0.0,1.0,4,1,0,0,0,16,6,0,514,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38560,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to2_MinorMode_iCBTVrefTrain_1/system/run_4/local_log.log,3610,4,16,1,0,1108,1,1,36,16,6,6,6,0,1,1,1,6.0,33.0,2.0,6.0,1.0,89.0,6,4.0,0.0,4,1,0,0,0,16,0,0,324,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38561,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to4_cross_CBT_TxDQ/system/run_158/local_log.log,2776,4,16,0,0,2880,1,1,28,14,5,5,5,0,1,0,1,6.0,30.0,2.0,6.0,1.0,51.0,4,0.0,2.0,4,1,0,0,0,16,6,0,978,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38562,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to4_cross_CBT_TxDQ/system/run_158/local_log.log,2258,4,16,0,0,3540,1,1,24,22,4,4,4,1,0,0,0,14.0,37.0,2.0,6.0,1.0,128.0,4,0.0,1.0,4,1,0,0,0,16,0,0,461,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38563,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to2_cross_stress_CBT_TxDQ/system/run_2886/local_log.log,4254,4,16,1,0,940,1,1,40,34,7,7,7,1,0,1,1,24.0,52.0,2.0,6.0,1.0,191.0,6,4.0,1.0,2,1,0,0,0,16,6,0,759,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38564,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to2_cross_stress_CBT_TxDQ/system/run_2886/local_log.log,4246,4,16,1,0,942,1,1,40,34,7,7,7,1,1,1,0,24.0,52.0,2.0,6.0,1.0,172.0,4,6.0,2.0,2,1,0,0,0,16,0,0,612,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38565,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to2_cross_stress_CBT_TxDQ/system/run_32/local_log.log,2248,4,16,1,0,1778,1,1,28,22,4,4,4,1,1,1,1,14.0,37.0,2.0,6.0,1.0,210.0,4,6.0,1.0,2,1,0,0,0,16,6,0,559,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38566,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to2_cross_stress_CBT_TxDQ/system/run_32/local_log.log,3590,4,16,1,0,1114,1,1,32,30,6,6,6,1,1,0,1,20.0,47.0,2.0,6.0,1.0,241.0,4,4.0,0.0,2,1,0,0,0,16,0,0,970,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38567,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_MultiRank/run_580/local_log.log,4148,4,16,1,0,964,1,1,36,34,7,7,7,1,1,0,0,24.0,52.0,2.0,6.0,1.0,201.0,6,6.0,1.0,2,1,0,0,0,16,6,0,588,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38568,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_MultiRank/run_580/local_log.log,4016,4,16,1,0,996,1,1,36,34,7,7,7,1,0,0,1,24.0,52.0,2.0,6.0,1.0,197.0,6,6.0,0.0,2,1,0,0,0,16,0,0,928,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38569,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_MultiRank/run_4984/local_log.log,3210,4,16,1,0,1246,1,1,32,30,6,6,6,1,1,0,1,20.0,47.0,2.0,6.0,1.0,59.0,6,0.0,2.0,4,1,0,0,0,16,6,0,166,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38570,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_MultiRank/run_4984/local_log.log,3332,4,16,1,0,1200,1,1,36,16,6,6,6,0,0,1,1,6.0,33.0,2.0,6.0,1.0,194.0,4,4.0,2.0,4,1,0,0,0,16,0,0,701,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38571,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_MultiRank/run_5283/local_log.log,2110,4,16,1,0,1894,1,1,22,18,3,3,3,1,0,1,0,12.0,32.0,2.0,6.0,1.0,94.0,4,4.0,2.0,4,1,0,0,0,16,6,0,591,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38572,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_MultiRank/run_5283/local_log.log,1856,4,16,1,0,2154,1,1,20,10,3,3,3,0,1,0,0,4.0,24.0,2.0,6.0,1.0,10.0,6,0.0,2.0,4,1,0,0,0,16,0,0,391,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38573,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_MultiRank/run_225/local_log.log,4264,4,16,1,0,938,1,1,36,18,7,7,7,0,1,0,0,8.0,36.0,2.0,6.0,1.0,1.0,6,4.0,0.0,4,1,0,0,0,16,6,0,456,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38574,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_MultiRank/run_225/local_log.log,4264,4,16,1,0,938,1,1,36,34,7,7,7,1,1,0,0,24.0,52.0,2.0,6.0,1.0,22.0,6,6.0,0.0,4,1,0,0,0,16,0,0,1000,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38575,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_MultiRank/run_5431/local_log.log,890,4,16,1,0,4486,1,1,10,6,1,1,1,0,1,0,0,0.0,18.0,2.0,6.0,1.0,162.0,0,0.0,1.0,4,1,0,0,0,16,6,0,953,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38576,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_MultiRank/run_5431/local_log.log,556,4,16,1,0,7170,1,1,12,8,1,1,1,1,0,1,1,0.0,20.0,2.0,6.0,1.0,180.0,0,0.0,0.0,4,1,0,0,0,16,0,0,164,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38577,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_MultiRank/run_3588/local_log.log,3066,4,16,1,0,1304,1,1,28,14,5,5,5,0,1,0,1,6.0,30.0,2.0,6.0,1.0,85.0,4,0.0,1.0,4,1,0,0,0,16,6,0,219,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38578,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_MultiRank/run_3588/local_log.log,3006,4,16,1,0,1330,1,1,28,14,5,5,5,0,1,0,1,6.0,30.0,2.0,6.0,1.0,166.0,6,0.0,0.0,4,1,0,0,0,16,0,0,161,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38579,/server/regressdb/tss_lp54_WW31_LP4_CFG8_FUL_REGR__20220805_100907__andrei__CONFIG@r8518_VERIF@r8701_PHYTOP@r7137_SOFTIP@r7557_HARDIP@r7339_CSRINIT@r7240_FW@r7107/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_MultiRank/run_5359/local_log.log,1512,4,16,1,0,2644,1,1,16,12,2,2,2,1,0,1,0,6.0,25.0,2.0,6.0,1.0,198.0,6,4.0,0.0,2,1,0,0,0,16,6,0,761,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
