Path,Phy_Cfg,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iSARLogicMode,MinorMode_iProductionTestMode,MinorMode_iFWModeDebug,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/demo_tb_tests/demo_tb/LP4_cfg6_breakpoint_goto_test_xrun/run_36/local_log.log,8,2652,4,16,0,0,3016,1,1,28,22,4,4,4,1,1,1,1,14,37,2,6,1,187,6,0,0,1,2,0,0,0,16,0,0,966,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,1,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/demo_tb_tests/demo_tb/demo_cdn_swizzle_fbm1_iCSTraining/run_11/local_log.log,8,4264,4,16,0,0,1876,1,1,40,18,7,7,7,0,0,1,0,8,36,2,6,1,69,4,4,1,1,2,0,0,0,16,6,0,827,15,15,3,0,8,1,4,0,1,6,7,8,9,5,4,3,2,1,0,0,1,3,2,1,0,8,7,6,5,4,1,0,0,3,2,1,0,8,7,6,5,4,1,0,0,0,2,1,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/demo_tb_tests/demo_tb/demo_cdn_swizzle_fbm1_iCSTraining/run_11/local_log.log,8,4264,4,16,0,0,1876,1,1,40,34,7,7,7,1,0,1,1,24,52,2,6,1,162,4,6,1,1,2,0,0,0,16,0,0,815,15,15,3,0,8,1,4,0,1,6,7,8,9,5,4,3,2,1,0,0,1,3,2,1,0,8,7,6,5,4,1,0,0,3,2,1,0,8,7,6,5,4,1,0,0,0,2,1,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/demo_tb_tests/demo_tb/Phymstr_type2_swizzle_default/run_29/local_log.log,8,4264,4,16,0,0,1876,1,1,40,18,7,7,7,0,0,1,0,8,36,2,6,1,69,4,4,1,1,2,0,0,0,16,6,0,827,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/demo_tb_tests/demo_tb/Phymstr_type2_swizzle_default/run_29/local_log.log,8,4264,4,16,0,0,1876,1,1,40,34,7,7,7,1,0,1,1,24,52,2,6,1,162,4,6,1,1,2,0,0,0,16,1,0,815,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/demo_tb_tests/demo_tb/Internal_loopback_swizzle_fbm1/run_27/local_log.log,8,4254,4,16,0,0,1880,1,1,40,18,7,7,7,0,1,1,0,8,36,2,6,1,35,4,0,0,1,2,0,0,0,16,6,0,407,15,15,3,0,8,1,4,6,1,6,7,8,9,5,4,3,2,1,0,0,1,3,2,1,0,8,7,6,5,4,1,0,0,3,2,1,0,8,7,6,5,4,1,0,0,0,0,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/demo_tb_tests/demo_tb/Internal_loopback_swizzle_fbm1/run_27/local_log.log,8,4254,4,16,0,0,1880,1,1,40,34,7,7,7,1,1,1,0,24,52,2,6,1,146,4,6,1,1,2,0,0,0,16,0,0,494,15,15,3,0,8,1,4,6,1,6,7,8,9,5,4,3,2,1,0,0,1,3,2,1,0,8,7,6,5,4,1,0,0,3,2,1,0,8,7,6,5,4,1,0,0,0,0,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/demo_tb_tests/demo_tb/training_save_cdn_default_swizzle/run_16/local_log.log,8,4264,4,16,0,0,1876,1,1,36,34,7,7,7,1,0,0,0,24,52,2,6,1,60,6,,,1,1,0,0,0,16,0,0,895,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,,1,0,1,2,3,4,5,6,7,8,0,,0,0,1,0,0,0,0,,,,,,,0,0,1
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/demo_tb_tests/demo_tb/ProductionTestMode_swizzle_default/run_33/local_log.log,8,4264,4,16,0,0,1876,1,1,40,18,7,7,7,0,1,1,0,8,36,2,6,1,35,4,0,0,1,2,0,0,0,16,6,0,407,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/demo_tb_tests/demo_tb/ProductionTestMode_swizzle_default/run_33/local_log.log,8,4264,4,16,0,0,1876,1,1,40,34,7,7,7,1,1,1,0,24,52,2,6,1,146,4,6,1,1,2,0,0,0,16,0,0,494,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,1,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/demo_tb_tests/demo_tb/training_save_cdn_swizzle_fbm1/run_21/local_log.log,8,4264,4,16,0,0,1876,1,1,36,34,7,7,7,1,0,0,0,24,52,2,6,1,60,6,,,1,1,0,0,0,16,0,0,895,15,15,3,0,8,1,4,0,1,6,7,8,9,5,4,3,2,1,0,0,1,3,2,1,0,8,7,6,5,4,1,,0,3,2,1,0,8,7,6,5,4,1,,0,0,1,0,0,0,0,,,,,,,0,0,1
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/demo_tb_tests/demo_tb/demo_cdn_default_swizzle_iCSTraining/run_6/local_log.log,8,4264,4,16,0,0,1876,1,1,40,18,7,7,7,0,0,1,0,8,36,2,6,1,69,4,4,1,1,2,0,0,0,16,6,0,827,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,1,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/demo_tb_tests/demo_tb/demo_cdn_default_swizzle_iCSTraining/run_6/local_log.log,8,4264,4,16,0,0,1876,1,1,40,34,7,7,7,1,0,1,1,24,52,2,6,1,162,4,6,1,1,2,0,0,0,16,0,0,815,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,1,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/demo_tb_tests/demo_tb/Phymstr_type2_swizzle_fbm1/run_31/local_log.log,8,4264,4,16,0,0,1876,1,1,40,18,7,7,7,0,0,1,0,8,36,2,6,1,69,4,4,1,1,2,0,0,0,16,6,0,827,15,15,3,0,8,1,4,0,1,6,7,8,9,5,4,3,2,1,0,0,1,3,2,1,0,8,7,6,5,4,1,0,0,3,2,1,0,8,7,6,5,4,1,0,0,0,0,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/demo_tb_tests/demo_tb/Phymstr_type2_swizzle_fbm1/run_31/local_log.log,8,4264,4,16,0,0,1876,1,1,40,34,7,7,7,1,0,1,1,24,52,2,6,1,162,4,6,1,1,2,0,0,0,16,1,0,815,15,15,3,0,8,1,4,0,1,6,7,8,9,5,4,3,2,1,0,0,1,3,2,1,0,8,7,6,5,4,1,0,0,3,2,1,0,8,7,6,5,4,1,0,0,0,0,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/demo_tb_tests/demo_tb/Internal_loopback_swizzle_default/run_25/local_log.log,8,4254,4,16,0,0,1880,1,1,40,18,7,7,7,0,1,1,0,8,36,2,6,1,35,4,0,0,1,2,0,0,0,16,6,0,407,15,15,3,0,8,1,4,6,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/demo_tb_tests/demo_tb/Internal_loopback_swizzle_default/run_25/local_log.log,8,4254,4,16,0,0,1880,1,1,40,34,7,7,7,1,1,1,0,24,52,2,6,1,146,4,6,1,1,2,0,0,0,16,0,0,494,15,15,3,0,8,1,4,6,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dft_tests/dft/cfg_ch1_dft_retrain/run_176/local_log.log,8,4254,4,8,1,0,940,1,1,40,18,7,7,7,0,0,0,1,8,36,2,6,1,127,6,6,2,1,0,0,0,0,16,6,0,227,15,15,3,0,8,1,4,5,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dft_tests/dft/cfg_ch1_dft_retrain/run_176/local_log.log,8,4254,4,8,1,0,940,1,1,40,18,7,7,7,0,0,0,1,8,36,2,6,1,127,6,0,1,1,0,0,0,0,16,0,0,698,15,15,3,0,8,1,4,5,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dft_tests/dft/cfg_ch1_dft_retrain/run_213/local_log.log,8,4254,4,8,1,0,940,1,1,40,18,7,7,7,0,0,0,1,8,36,2,6,1,127,6,0,1,1,0,0,0,0,16,6,0,351,15,15,3,0,8,1,4,5,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dft_tests/dft/cfg_ch1_dft_retrain/run_213/local_log.log,8,4254,4,8,1,0,940,1,1,40,18,7,7,7,0,0,0,1,8,36,2,6,1,127,6,0,2,1,0,0,0,0,16,0,0,690,15,15,3,0,8,1,4,5,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dft_tests/dft/cfg_ch1_dft_retrain/run_10/local_log.log,8,4254,4,8,1,0,940,1,1,40,18,7,7,7,0,0,0,1,8,36,2,6,1,127,4,6,2,1,0,0,0,0,16,6,0,276,15,15,3,0,8,1,4,5,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dft_tests/dft/cfg_ch1_dft_retrain/run_10/local_log.log,8,4254,4,8,1,0,940,1,1,40,18,7,7,7,0,0,0,1,8,36,2,6,1,127,6,0,1,1,0,0,0,0,16,0,0,416,15,15,3,0,8,1,4,5,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dft_tests/dft/cfg_ch1_dft_retrain/run_228/local_log.log,8,4254,4,8,1,0,940,1,1,40,18,7,7,7,0,0,0,1,8,36,2,6,1,127,4,0,0,1,0,0,0,0,16,6,0,229,15,15,3,0,8,1,4,5,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dft_tests/dft/cfg_ch1_dft_retrain/run_228/local_log.log,8,4254,4,8,1,0,940,1,1,40,18,7,7,7,0,0,0,1,8,36,2,6,1,127,4,0,2,1,0,0,0,0,16,0,0,468,15,15,3,0,8,1,4,5,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dft_tests/dft/cfg_ch1_dft_retrain/run_195/local_log.log,8,4254,4,8,1,0,940,1,1,40,18,7,7,7,0,0,0,1,8,36,2,6,1,127,6,0,2,1,0,0,0,0,16,6,0,464,15,15,3,0,8,1,4,5,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dft_tests/dft/cfg_ch1_dft_retrain/run_195/local_log.log,8,4254,4,8,1,0,940,1,1,40,18,7,7,7,0,0,0,1,8,36,2,6,1,127,6,6,2,1,0,0,0,0,16,0,0,251,15,15,3,0,8,1,4,5,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dft_tests/dft/breakpoint_goto_test_xrun/run_24/local_log.log,8,2684,4,16,1,0,1490,1,1,32,14,5,5,5,0,1,1,0,6,30,2,6,1,255,4,4,0,1,2,0,0,0,16,6,0,465,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dft_tests/dft/breakpoint_goto_test_xrun/run_24/local_log.log,8,3968,4,16,0,0,2016,1,1,40,34,7,7,7,1,1,1,1,24,52,2,6,1,130,4,4,2,1,2,0,0,0,16,0,0,367,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,1,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dft_tests/dft/breakpoint_repeat_test_xrun/run_26/local_log.log,8,1548,4,16,1,0,2582,1,1,16,12,2,2,2,1,1,1,1,6,25,2,6,1,180,6,6,2,1,2,0,0,0,16,6,0,336,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dft_tests/dft/breakpoint_repeat_test_xrun/run_26/local_log.log,8,562,4,16,1,0,7094,1,1,12,6,1,1,1,0,1,1,1,0,18,2,6,1,249,0,6,0,1,2,0,0,0,16,0,0,569,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,1,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dft_tests/dft/cfg_ch1_dft_async_active/run_48/local_log.log,8,2936,4,8,1,0,1362,1,1,36,26,5,5,5,1,0,1,1,18,42,2,6,1,177,6,6,0,1,2,0,0,0,16,6,0,130,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dft_tests/dft/cfg_ch1_dft_async_active/run_48/local_log.log,8,3466,4,8,1,0,1154,1,1,36,30,6,6,6,1,0,0,1,20,47,2,6,1,131,4,4,2,1,2,0,0,0,16,0,0,790,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dft_tests/dft/cfg_ch1_dft_async_active/run_81/local_log.log,8,896,4,8,0,0,8912,1,1,10,8,1,1,1,1,1,0,0,0,20,2,6,1,204,0,4,1,2,2,0,0,0,16,6,0,333,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dft_tests/dft/cfg_ch1_dft_async_active/run_81/local_log.log,8,4158,4,8,0,0,1924,1,1,44,34,7,7,7,1,0,1,1,24,52,2,6,1,117,4,6,0,2,2,0,0,0,16,0,0,822,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dft_tests/dft/cfg_ch1_dft_async_active/run_74/local_log.log,8,4056,4,8,1,0,986,1,1,40,34,7,7,7,1,1,0,1,24,52,2,6,1,141,6,4,2,1,2,0,0,0,16,6,0,992,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,
/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dft_tests/dft/cfg_ch1_dft_async_active/run_74/local_log.log,8,2812,4,8,0,0,2844,1,1,32,26,5,5,5,1,1,0,0,18,42,2,6,1,72,6,4,2,1,2,0,0,0,16,0,0,510,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,
