Path,Phy_Cfg,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,csr_DVFSC,tWCKENL_WR,tWCKENL_RD,tWCKENL_FS,tWCKPRE_Static,tWCKPRE_Toggle_WR,tWCKPRE_Toggle_RD,tWCKPRE_Toggle_FS,tWCKPST,csr_CkMode,csr_BkOrg,csr_RdqsPst,csr_RdqsPre,csr_WckPst,csr_RpstMode,csr_WCK_FM,csr_CKR,csr_WCKMode,csr_RECC,csr_WECC,csr_WCK2DQIIntervalTimerRunTimeSetting,csr_WCK2DQOIntervalTimerRunTimeSetting,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCA_6,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iSARLogicMode,MinorMode_iClkGatingMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,MinorMode_iFWModeDebug
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_2651/local_log.log,3,2936,5,16,0,0,2718,4,1,10,5,5,5,5,0,1,1,1,0,2,4,1,2,2,5,8,5,0,2,1,1,1,0,0,0,0,0,0,40,162,4,6,2,1,1,0,0,0,16,0,0,934,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_1426/local_log.log,3,4440,5,16,0,0,1800,4,1,14,7,8,8,8,0,1,1,1,0,3,6,2,3,2,6,10,5,0,0,1,1,1,0,1,0,0,0,0,14,122,4,6,2,1,1,0,0,0,16,0,0,802,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_1426/local_log.log,3,1568,5,16,0,0,5078,4,1,5,3,2,2,2,0,1,1,1,0,1,1,1,1,2,4,4,5,0,2,1,1,1,0,0,0,0,0,0,187,145,0,6,2,1,1,0,0,0,16,0,0,192,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_2937/local_log.log,3,3464,5,16,0,0,2306,4,1,11,6,6,6,6,0,1,1,1,0,2,4,1,3,2,5,8,5,0,0,1,1,1,0,1,0,0,0,0,197,135,4,0,2,2,1,0,0,0,16,0,0,205,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_2937/local_log.log,3,3624,5,16,0,0,2204,4,1,11,6,6,6,6,0,1,1,1,0,2,4,1,3,2,5,8,5,0,0,1,1,1,0,1,0,0,0,0,101,160,6,0,2,2,1,0,0,0,16,0,0,522,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_2975/local_log.log,3,2768,5,16,0,0,2882,4,1,10,5,5,5,5,0,1,1,1,0,2,4,1,2,2,5,8,5,0,2,1,1,1,0,0,0,0,0,0,217,43,0,0,0,4,1,0,0,0,16,0,0,832,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_2975/local_log.log,3,6024,5,16,0,0,1328,4,1,18,9,11,11,11,0,1,1,1,0,4,8,2,4,2,7,13,5,0,0,1,1,1,0,1,0,0,0,0,42,61,0,6,2,4,1,0,0,0,16,0,0,492,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_540/local_log.log,3,1984,5,16,0,0,4018,4,1,7,4,3,3,3,0,1,1,1,0,1,2,1,2,2,4,5,5,0,2,1,1,1,0,0,0,0,0,0,65,99,4,4,2,2,1,0,0,0,16,0,0,122,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_540/local_log.log,3,1936,5,16,0,0,4116,4,1,7,4,3,3,3,0,1,1,1,0,1,2,1,2,2,4,5,5,0,2,1,1,1,0,0,0,0,0,0,153,168,6,0,2,2,1,0,0,0,16,0,0,631,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_2182/local_log.log,3,4176,5,16,0,0,1914,4,1,13,6,7,7,7,0,1,1,1,0,2,5,1,3,2,6,10,5,0,0,1,1,1,0,1,0,0,0,0,24,148,6,4,2,2,1,0,0,0,16,0,0,805,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_2182/local_log.log,3,4120,5,16,0,0,1938,4,1,13,6,7,7,7,0,1,1,1,0,2,5,1,3,2,6,10,5,0,0,1,1,1,0,1,0,0,0,0,20,181,0,0,2,2,1,0,0,0,16,0,0,875,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_1163/local_log.log,3,5840,5,16,0,0,1368,4,1,17,9,10,10,10,0,1,1,1,0,4,7,2,4,2,7,12,5,0,0,1,1,1,0,1,0,0,0,0,20,116,6,4,1,2,1,0,0,0,16,0,0,622,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_1163/local_log.log,3,1088,5,16,0,0,7300,4,1,5,3,2,2,2,0,1,1,1,0,1,1,1,1,2,4,4,5,0,2,1,1,1,0,0,0,0,0,0,100,104,0,0,0,2,1,0,0,0,16,0,0,649,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_2618/local_log.log,3,6000,5,16,0,0,1332,4,1,18,9,11,11,11,0,1,1,1,0,4,8,2,4,2,7,13,5,0,0,1,1,1,0,1,0,0,0,0,195,72,0,6,2,1,1,0,0,0,16,0,0,461,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_2618/local_log.log,3,2120,5,16,0,0,3760,4,1,7,4,3,3,3,0,1,1,1,0,1,2,1,2,2,4,5,5,0,2,1,1,1,0,0,0,0,0,0,136,220,6,4,2,1,1,0,0,0,16,0,0,969,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_2133/local_log.log,3,1600,5,16,0,0,4976,4,1,7,4,3,3,3,0,1,1,1,0,1,2,1,2,2,4,5,5,0,2,1,1,1,0,0,0,0,0,0,234,180,4,6,2,4,1,0,0,0,16,0,0,190,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_2133/local_log.log,3,3168,5,16,0,0,2520,4,1,10,5,5,5,5,0,1,1,1,0,2,4,1,2,2,5,8,5,0,2,1,1,1,0,0,0,0,0,0,198,239,0,6,2,4,1,0,0,0,16,0,0,102,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_2841/local_log.log,3,3632,5,16,0,0,2198,4,1,11,6,6,6,6,0,1,1,1,0,2,4,1,3,2,5,8,5,0,0,1,1,1,0,1,0,0,0,0,93,230,4,0,2,2,1,0,0,0,16,0,0,326,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_2841/local_log.log,3,1472,5,16,0,0,5406,4,1,5,3,2,2,2,0,1,1,1,0,1,1,1,1,2,4,4,5,0,2,1,1,1,0,0,0,0,0,0,85,108,0,6,1,2,1,0,0,0,16,0,0,135,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_2078/local_log.log,3,4040,5,16,0,0,1978,4,1,13,6,7,7,7,0,1,1,1,0,2,5,1,3,2,6,10,5,0,0,1,1,1,0,1,0,0,0,0,135,229,0,6,0,1,1,0,0,0,16,0,0,789,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_2078/local_log.log,3,2344,5,16,0,0,3402,4,1,8,4,4,4,4,0,1,1,1,0,1,2,1,2,2,5,6,5,0,2,1,1,1,0,0,0,0,0,0,240,17,4,4,1,1,1,0,0,0,16,0,0,842,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_1932/local_log.log,3,5048,5,16,0,0,1584,4,1,16,8,9,9,9,0,1,1,1,0,3,7,2,4,2,6,11,5,0,0,1,1,1,0,1,0,0,0,0,255,101,6,4,2,1,1,0,0,0,16,0,0,991,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_1932/local_log.log,3,4280,5,16,0,0,1866,4,1,14,7,8,8,8,0,1,1,1,0,3,6,2,3,2,6,10,5,0,0,1,1,1,0,1,0,0,0,0,76,181,6,4,0,1,1,0,0,0,16,0,0,255,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_346/local_log.log,3,4504,5,16,0,0,1774,4,1,14,7,8,8,8,0,1,1,1,0,3,6,2,3,2,6,10,5,0,0,1,1,1,0,1,0,0,0,0,41,63,4,4,0,2,1,0,0,0,16,0,0,799,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_346/local_log.log,3,2328,5,16,0,0,3426,4,1,8,4,4,4,4,0,1,1,1,0,1,2,1,2,2,5,6,5,0,2,1,1,1,0,0,0,0,0,0,87,212,4,6,1,2,1,0,0,0,16,0,0,490,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_2684/local_log.log,3,6400,5,16,0,0,1250,4,1,18,9,11,11,11,0,1,1,1,0,4,8,2,4,2,7,13,5,0,0,1,1,1,0,1,0,0,0,0,56,240,6,6,2,2,1,0,0,0,16,0,0,834,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_2684/local_log.log,3,6400,5,16,0,0,1250,4,1,18,9,11,11,11,0,1,1,1,0,4,8,2,4,2,7,13,5,0,0,1,1,1,0,1,0,0,0,0,234,206,4,4,0,2,1,0,0,0,16,0,0,744,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_2580/local_log.log,3,4512,5,16,0,0,1770,4,1,14,7,8,8,8,0,1,1,1,0,3,6,2,3,2,6,10,5,0,0,1,1,1,0,1,0,0,0,0,247,125,4,4,1,4,1,0,0,0,16,0,0,465,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_2580/local_log.log,3,3432,5,16,0,0,2326,4,1,11,6,6,6,6,0,1,1,1,0,2,4,1,3,2,5,8,5,0,0,1,1,1,0,1,0,0,0,0,223,254,6,0,2,4,1,0,0,0,16,0,0,625,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_2231/local_log.log,3,6400,5,16,0,0,1250,4,1,18,9,11,11,11,0,1,1,1,0,4,8,2,4,2,7,13,5,0,0,1,1,1,0,1,0,0,0,0,24,205,6,6,1,4,1,0,0,0,16,0,0,217,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_2231/local_log.log,3,6400,5,16,0,0,1250,4,1,18,9,11,11,11,0,1,1,1,0,4,8,2,4,2,7,13,5,0,0,1,1,1,0,1,0,0,0,0,209,211,6,4,0,4,1,0,0,0,16,0,0,226,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_216/local_log.log,3,4296,5,16,0,0,1860,4,1,14,7,8,8,8,0,1,1,1,0,3,6,2,3,2,6,10,5,0,0,1,1,1,0,1,0,0,0,0,67,38,0,4,0,2,1,0,0,0,16,0,0,853,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,2,,,,,,
/server/regressdb/tss_lp54_WW29_LP4_CFG3_FULL_REGR__20220722_105723__andrei__CONFIG@r8457_VERIF@r8648_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP5_1to4_x16_1fsp_micron/system1/run_216/local_log.log,3,5856,5,16,0,0,1366,4,1,17,9,10,10,10,0,1,1,1,0,4,7,2,4,2,7,12,5,0,0,1,1,1,0,1,0,0,0,0,165,75,0,4,2,2,1,0,0,0,16,0,0,524,15,15,3,0,8,1,4,0,1,0,1,2,3,0,1,2,3,4,5,6,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,2,,,,,,
